date,ticker,open,high,low,close,volume_shares,turnover_value,free_float_shares,sector,industry,board,ret_1,ret_5,ret_20,ma_10,ma_20,ma_50,dist_ma_20_pct,dist_ma_50_pct,range_pct,true_range_pct,atr_14_pct,vol_20_mean,vol_20_std,volume_z20,high_20,low_20,close_loc_20,compression_score,trend_eff_20,breakout_tension,up_vol_10,down_vol_10,pullback_quality,phase,phase_confidence,institutional_support,acc_inventory_strength,institutional_participation_score,retail_participation_score,institutional_resistance,distribution_overhang,broker_alignment_score,foreign_net_20d,foreign_alignment_score,regime,macro_alignment_score,macro_headwind_score,broker_profile_confidence_mean,future_max_return,future_min_return,label_ready_long,support_distance_pct,resistance_headroom_pct,resistance_headroom_score,dry_score,wet_score,false_breakout_risk,phase_deterioration_score,tape_conviction_score,tape_weakness_score,transfer_suspicion,spoof_risk_score,book_support_score,book_pressure_down_score,offer_consumption_score,bid_consumption_score,microstructure_strength_score,microstructure_weakness_score,gulungan_up_score,gulungan_down_score,effort_result_up,effort_result_down,post_up_followthrough_score,post_down_followthrough_score,absorption_after_up_score,absorption_after_down_score,bullish_burst_score_intraday,bearish_burst_score_intraday,bull_trap_score_intraday,bear_trap_score_intraday,dominant_burst_direction,dominant_event_label,acc_inventory_strength_scaled,distribution_overhang_scaled,foreign_net_20d_scaled,volume_z20_scaled,accumulation_quality_score,breakout_integrity_score,distribution_risk_score,climax_up_risk,climax_vs_continuation_score,capitulation_down_risk,bullish_burst_score,bull_trap_score,bearish_burst_score,bear_trap_score,burst_signal,trap_signal,down_burst_signal,bear_trap_signal,dominant_burst_label_context,model_prob_raw,calibrated_prob,rule_long_score,rule_rebound_score,confidence,blended_long_prob,verdict,why_now,invalidation,burst_note
2025-09-18,EEE,208.55,208.98,204.81,207.03,1608128,334152468,580000000.0,Healthcare,Healthcare Services,REG,-0.00842952248670914,0.020053212455656277,0.013809313941530732,205.325,204.10999999999999,203.16542857142858,1.4306011464406465,1.9021796452995954,2.0142008404578986,2.0142008404578986,2.694732855395993,1214803.0,305502.07465795666,1.2874707984892395,212.38,198.22,0.6221751411989992,3.5162997907706313,0.11757947146236737,62.21751411989992,2235042.0,9198462.0,-1.0,ACCUMULATION,25.41887668667828,203.3974499579875,17743.22819021607,55.244334340715724,46.745793564783796,,0.0,58.49854077593193,3333.0,70,CHOP,50,50,73.36863156075228,0.0751581896343525,-0.004781915664396563,0.0,1.785936865365234,,50.0,43.8563679327732,56.1436320672268,71.69235460462932,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,91.98636964683485,0.0,91.72624154035918,90.56735923329377,65.47711652303056,40.44278592041864,34.77479834527086,51.02016639117892,47.38502924154412,45.62650447913819,26.3251200731305,38.955119763104115,22.16482938661327,33.25546884455248,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.11960855680202145,0.03125,29.66102728161236,31.372443661760023,45.957592167344785,0.2302702046120927,WATCH,broker accumulation kuat,close di bawah 203.40,tidak ada burst dominan
2025-09-19,EEE,208.33,214.17,206.04,213.36,1834200,386734776,580000000.0,Healthcare,Healthcare Services,REG,0.030575278945080386,0.052330456226880484,0.04608746813100617,205.92199999999997,204.57999999999998,203.4486111111111,4.291719620686307,4.8716915956118045,3.8104611923509535,3.8104611923509535,2.7215094460933904,1257952.0,329304.05694481765,1.7498964493369775,214.17,198.22,0.9492163008809285,2.5575759809875223,0.34577034415098806,94.92163008809284,6590306.0,4993624.0,0.24227736921472243,EARLY_MARKUP,54.801118022951925,203.87315446833463,18393.224062821395,53.31325205301855,49.03421464221823,,0.0,54.27903741080032,3047.0,70,CHOP,50,50,73.34551727159051,0.04326021747281583,-0.012467191601050032,0.0,4.653307865081802,,50.0,52.33548700023121,47.66451299976879,61.73387981105808,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,93.83984422408811,0.0,86.659868360055,99.99999997295316,71.54836891218665,58.7721850302947,32.051935444412074,52.191616173708816,52.74918448489561,43.810064038847734,28.320651271045357,38.08820968956836,22.074187140556432,33.497780753896336,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.1955183709350702,0.03125,36.031208326718556,32.301799240030626,53.06261017582776,0.27804656245038917,WATCH,broker accumulation kuat,close di bawah 203.87,tidak ada burst dominan
2025-09-22,EEE,213.02,217.73,212.45,215.83,1611143,345466768,580000000.0,Healthcare,Healthcare Services,REG,0.011576677915260625,0.044069272445820484,0.06524850698386064,207.151,205.24099999999999,203.78324324324322,5.15930052962128,5.911554142053443,2.446369828105454,2.446369828105454,2.792828008679378,1282695.45,336609.13901695266,0.9757535132860949,217.73,198.22,0.9026140440336959,0.004046862833646969,0.4491945476936429,90.2614044033696,5490570.0,5241398.0,0.04538180917463963,EARLY_MARKUP,53.275982697833555,204.4279330181051,19043.273570852383,54.553252960757426,47.61702916453306,,0.0,56.93622379622437,2978.0,70,CHOP,50,50,74.15315517464981,0.03132094704165311,-0.023768706852615562,0.0,5.57754843653635,,50.0,50.984211211341844,49.015788788658156,62.86902238692965,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,94.95356241832252,0.0,86.05275335492031,99.99999993098417,71.7981085342211,56.11825621335691,32.272858316238406,51.977293439524196,52.30006598380133,44.0569399815464,28.16594944212252,38.21295113863015,22.071591833469206,33.454904558721736,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.2068137107532296,0.03125,35.40930178275018,32.15505562255589,52.77010273253752,0.2733822633706263,WATCH,broker accumulation kuat,close di bawah 204.43,tidak ada burst dominan
2025-09-23,EEE,214.78,222.18,210.7,219.77,1149475,249750434,580000000.0,Healthcare,Healthcare Services,REG,0.018255108186999047,0.053446457674240166,0.09159092037947647,208.85,206.163,204.20394736842104,6.600117382847559,7.62279712619609,5.22364289939483,5.22364289939483,2.954250536207033,1309038.25,300961.30570851837,-0.5301786208840309,222.18,198.22,0.8994156927838309,3.38495311780207e-08,0.5076156189280636,89.9415692783831,8158982.0,7864375.0,0.03610830370749696,EARLY_MARKUP,54.531022764480554,205.0508672891957,19580.01115986724,53.9468216627346,48.285850166543014,,0.0,55.660971496191586,2988.0,70,CHOP,50,50,73.53201288213315,0.01283159666924516,-0.040906402147699916,0.0,7.1782835670941125,,50.0,51.3593068411915,48.6406931588085,62.621990898194255,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,96.09901850270394,0.0,84.99680394483745,29.25343582612911,72.1831194938791,49.07402999701111,32.26271368302585,51.81521539485348,51.67071539304275,43.99864671042644,28.211507034856616,38.15872653951749,22.07640669725994,33.46783001310222,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.19391462312387855,0.03125,34.28458795683896,32.195462083198784,52.896152401206834,0.2649469096762922,WATCH,broker accumulation kuat,close di bawah 205.05,tidak ada burst dominan
2025-09-24,EEE,218.25,221.18,215.0,220.74,1076807,236357300,580000000.0,Healthcare,Healthcare Services,REG,0.004413705237293453,0.05723454188418997,0.09581016679904697,210.657,207.12800000000001,204.62794871794873,6.571781700204693,7.8738272963188916,2.7996738244088095,2.7996738244088095,2.942260767192256,1316800.75,292319.3053559348,-0.820998632669085,222.18,198.22,0.9398998330158641,0.4058481115184094,0.49745618992375756,93.9899833015864,7543994.0,5553163.0,0.2638961536819887,EARLY_MARKUP,58.053030062772756,205.6381301114434,20072.065100280255,52.852065036780374,49.73765392821907,,0.0,53.114411108561306,3279.0,70,CHOP,50,50,72.07228255944725,0.008380900607048991,-0.051825677267373416,0.0,7.343905471408596,,50.0,52.55795585786327,47.44204414213673,60.487186221975826,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,96.63091667514523,0.0,89.10569105690251,18.167183549180447,72.7038793108695,50.62127428047256,31.946559169222276,51.79929609080614,52.30817201123723,43.75561845516497,28.44693620051291,38.0214619817554,22.069094071405733,33.503459638409666,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.29333988384732307,0.03125,34.90197395140545,32.32640017383017,53.57232116229214,0.26957730463554086,WATCH,broker accumulation kuat,close di bawah 205.64,tidak ada burst dominan
2025-09-25,EEE,219.98,222.59,218.74,219.73,1231396,270730953,580000000.0,Healthcare,Healthcare Services,REG,-0.004575518709794446,0.06134376660387386,0.08166781529979317,212.334,207.95749999999998,205.00549999999998,5.661012466489557,7.182490225871985,1.7521503663587106,1.7521503663587106,2.9785548661222,1310474.9,292751.4102667096,-0.2701230369068256,222.59,198.22,0.8826425933162636,3.357332900577603e-08,0.4765886287492578,88.26425933162636,11504087.0,2402303.0,0.7911783003727284,EARLY_MARKUP,60.718989495242624,206.0410985671182,20324.275627405055,53.2221979035678,49.35267847132512,,0.0,53.86951943224268,3240.0,70,CHOP,50,50,72.58367366590562,0.012378828562326527,-0.04746734628862681,0.0,6.643772299836859,,50.0,53.21569686032345,46.78430313967655,51.3589641123616,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,96.35369773579521,0.0,88.7778282598738,56.29818133240681,73.29202222927853,56.7160185459317,30.64606082963282,49.179556310460065,54.704420284114825,43.396857636878046,28.821386840202663,37.628688986495305,21.974920319275476,33.50047060670398,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.11003085313037836,0.03125,36.505908655220765,32.40546340801814,54.50774896295583,0.28160681491415573,WATCH,broker accumulation kuat,close di bawah 206.04,tidak ada burst dominan
2025-09-26,EEE,219.35,221.66,217.45,219.8,1301774,285834472,580000000.0,Healthcare,Healthcare Services,REG,0.0003185727938834759,0.030183727034120755,0.0847357252134433,214.039,208.81600000000003,205.36634146341464,5.260133323116989,7.028249339075199,1.9153776160145624,1.9153776160145624,2.8612932397530777,1321360.95,287896.4619459525,-0.06803470201616091,222.59,198.22,0.885514977394932,3.9368630963786018,0.5419448475894926,88.5514977394932,10072715.0,4293107.0,0.5737884969444684,EARLY_MARKUP,61.06690298728034,206.52702794897013,20774.41149299398,54.315420686653745,48.10227058082665,,0.0,56.2131501058271,3143.0,70,CHOP,50,50,72.97732018980456,0.012056414922656966,-0.047770700636942665,0.0,6.426748199906029,,50.0,54.697972979916614,45.302027020083386,54.1072873995607,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,97.41216485715472,0.0,90.00283473494378,54.00590827459622,74.28584979128551,55.832810548991716,30.462268423899463,49.301676859654656,54.80666288996288,43.137757737792406,29.092488579228412,37.483483809168774,21.9824510686107,33.54867442277507,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.14670997388436713,0.03125,36.810872868050524,32.566058476077075,54.643796626773764,0.283894046510379,WATCH,broker accumulation kuat,close di bawah 206.53,tidak ada burst dominan
2025-09-29,EEE,220.89,222.45,215.09,216.23,1284863,280819043,580000000.0,Healthcare,Healthcare Services,REG,-0.01624203821656056,0.0018533104758373664,0.07507582160791526,214.99,209.571,205.625,3.1774434439879595,5.157446808510624,3.4037830088331806,3.4037830088331806,2.9117416914640075,1331070.7,282938.5614443902,-0.16331354681423169,222.59,198.7,0.7337798241635082,2.243140671863671,0.38847385271108537,73.37798241635082,11499804.0,3368824.0,0.7070537897863303,EARLY_MARKUP,52.913306195735956,206.8698207966364,21174.79532059907,54.35564639977148,48.07986288778783,,0.0,56.27578351198365,3126.0,70,CHOP,50,50,72.7864585868771,0.025204643203995847,-0.03204920686306234,0.0,4.52467120013853,,50.0,51.65909109387307,48.34090890612693,48.761460234246464,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,98.08621255521736,0.0,93.78809869374999,0.9162331001581292,72.63303026559315,47.07317896955318,30.48431250649881,46.83596068011474,53.8638771317636,43.597998837218796,28.57397474188492,37.54190258394911,21.938631366928004,33.442754438415534,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.09610177824056416,0.03125,34.46621759644302,32.23908564710446,52.713967649298795,0.2663091319733227,WATCH,broker accumulation kuat,close di bawah 206.87,tidak ada burst dominan
2025-09-30,EEE,217.26,221.68,213.66,214.9,768491,166056722,580000000.0,Healthcare,Healthcare Services,REG,-0.00615085788280989,-0.02215953041816443,0.06560222145088512,215.618,210.2325,205.8406976744186,2.2201610122126736,4.4011230179129335,3.731968357375528,3.731968357375528,3.0345162324099855,1311852.15,307655.0431816152,-1.7661376338278998,222.59,198.7,0.6781079949485935,3.295419048754411e-08,0.3090221501807387,67.81079949485935,10989254.0,3841486.0,0.6504325043355992,PULLBACK_HEALTHY,47.96365862766607,207.05651582676367,21323.906385416325,55.138199087921826,46.94770145866364,,0.0,58.19049762925819,3208.0,70,CHOP,50,50,72.3945556551682,0.026198231735691024,-0.026058631921824116,0.0,3.788088552498725,,50.0,49.38909759983379,50.61090240016621,48.51064179347257,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,95.94147478356845,0.0,94.42485466500577,0.0,71.13831550847712,44.62039396491898,30.800435732912618,46.480483819865555,52.98732304358814,44.00172250660746,28.122063889719243,37.749160408648805,21.929871322630518,33.36962713065244,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.0989811097558949,0.03125,33.31319428301311,31.99292465817149,51.472830341937296,0.2576614571225983,WATCH,broker accumulation kuat,close di bawah 207.06,tidak ada burst dominan
2025-10-01,EEE,215.7,216.48,213.09,213.72,1456324,312688464,580000000.0,Healthcare,Healthcare Services,REG,-0.0054909260120986625,-0.03180212014134276,0.050427602477145284,216.11100000000002,210.7455,206.01977272727274,1.4114180373958174,3.737615652513493,1.5861875350926382,1.5861875350926382,2.96445760795281,1318979.35,309348.4958277169,0.4439803388489394,222.59,198.7,0.6287149434646834,2.3087246884966675,0.18016431924353887,62.87149434646834,4991530.0,9524972.0,-0.9082269364303126,EARLY_MARKUP,27.888606575748597,207.2085725396296,21506.047789635082,56.214351064742864,45.6934038370566,,0.0,60.520947227686264,3045.0,70,CHOP,50,50,72.15815167724504,0.03186412128017979,-0.02068126520681257,0.0,3.1424508072054103,,50.0,44.17463561369841,55.82536438630159,70.28013841149311,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,95.73883703653033,0.0,92.21843003412069,77.94321442984062,67.3038373892438,39.98911293917522,34.373520996150624,50.762521990184666,47.856870915779936,45.49850885717536,26.60333874646816,38.87746468745616,22.137501213897526,33.25858266640246,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.167663944733165,0.03125,30.15338613280827,31.409241525877903,46.41229615782768,0.23396289599606201,WATCH,broker accumulation kuat,close di bawah 207.21,tidak ada burst dominan
2025-10-02,EEE,213.87,216.03,212.33,213.21,1342021,286577621,580000000.0,Healthcare,Healthcare Services,REG,-0.0023862998315552497,-0.029672780230282525,0.02712207341747752,216.72899999999998,211.027,206.17955555555557,1.0344647841271648,3.4098649720631924,1.7353782655597714,1.7353782655597714,2.86576038876741,1281358.4,250170.29209644572,0.24248522672953188,222.59,198.7,0.6073670991792651,5.561210804693545,0.16918604650671004,60.73670991792651,4459180.0,8081686.0,-0.8123704358200383,ACCUMULATION,28.476037436680357,207.3649564191535,21734.45707279056,55.99170943165396,45.91368792796992,,0.0,60.07802150368404,3195.0,70,CHOP,50,50,72.82127410660823,0.034332348388912415,-0.01833872707659112,0.0,2.8187229326404273,,50.0,45.48923501264685,54.51076498735315,68.21727143168869,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,95.0140097851602,0.0,93.92605633801898,57.65133152189904,67.36063447257959,38.633946525913714,33.87219914872561,49.76969002965803,48.36508805718387,45.20105457784809,26.816021436509274,38.6216554591374,22.11711445708775,33.29456720841715,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.19362172639547046,0.03125,30.191233994212933,31.553835151058323,46.68209169572473,0.23424675495659703,WATCH,broker accumulation kuat,close di bawah 207.36,tidak ada burst dominan
2025-10-03,EEE,214.95,216.7,213.0,213.5,1021479,218822833,580000000.0,Healthcare,Healthcare Services,REG,0.0013601613432765447,-0.02866242038216571,0.02946140122474561,216.743,211.33250000000004,206.33869565217393,1.0256349591283742,3.470655043733495,1.7330210772833672,1.7330210772833672,2.6101524294490837,1270945.45,256681.491367163,-0.9718910727503782,222.59,198.7,0.6195060694592087,13.98456199669198,0.3229571984331074,61.950606945920875,9423566.0,4853075.0,0.4850065251307203,PULLBACK_HEALTHY,47.40362004254558,207.49770667941684,21894.139569908122,57.73894635295889,43.93873719655383,,0.0,63.80020915640506,3099.0,70,CHOP,50,50,74.12091140801755,0.03629976580796246,-0.01967213114754096,0.0,2.8927034503839932,,50.0,54.11568271160587,45.88431728839413,48.63940685842918,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,94.16969865743278,0.0,93.73071947456525,24.9658548028973,72.30095118400234,46.84301910490057,29.327261893945803,44.380817907120495,54.86190332730406,42.99809997204828,28.952032366531448,36.99287661424875,21.88291619218975,33.50559413278512,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.09373820920557972,0.03125,34.88905036936284,32.51069719951197,51.78173417759862,0.26948037777022127,WATCH,broker accumulation kuat,close di bawah 207.50,tidak ada burst dominan
2025-10-06,EEE,213.01,216.16,211.66,214.17,1700989,363315947,580000000.0,Healthcare,Healthcare Services,REG,0.0031381733021076386,-0.009526892660592923,0.052225606760341936,216.577,211.86400000000003,206.50531914893617,1.088434089793422,3.711614249285211,2.101134612690853,2.101134612690853,2.5202208734071916,1293235.45,274012.550555718,1.4880834807494905,222.59,198.7,0.6475512766576994,16.948182854993775,0.3704065040529938,64.75512766576995,3820528.0,2374922.0,0.3783785906031838,PULLBACK_HEALTHY,49.09787976137492,207.72939140052347,22355.068613448217,56.60381563949497,45.30023638385923,,0.0,61.30357925563574,3070.0,70,CHOP,50,50,74.22009948259893,0.03305785123966953,-0.022738945697343138,0.0,3.100480175700504,,50.0,55.6612279276603,44.3387720723397,50.6149863482047,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,93.73047217018865,0.0,95.52792539856657,65.29520583996037,72.32778667735337,51.415308831833244,29.42404187724844,44.80807989201383,55.504116100576724,42.785624186300645,29.13170307780536,36.885887290297774,21.91384176909478,33.56162381501308,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.1017116627289087,0.03125,35.89038688131934,32.676301195605475,52.24343941748356,0.276990401609895,WATCH,broker accumulation kuat,close di bawah 207.73,tidak ada burst dominan
2025-10-07,EEE,214.77,217.04,210.78,212.7,1292546,276257408,580000000.0,Healthcare,Healthcare Services,REG,-0.006863706401456837,-0.010237319683573887,0.048920011835486665,215.86999999999998,212.35999999999999,206.634375,0.16010548125824364,2.9354385009754402,2.943112364833094,2.943112364833094,2.656890127768546,1307633.25,265480.00479942467,-0.056830080334670234,222.59,198.7,0.5860192548938457,12.444359383673103,0.3123637496009849,58.60192548938456,5916775.0,5931319.0,-0.0024580958376816398,EARLY_MARKUP,40.78405857966702,207.88332084206954,22770.742584246495,56.78940827719814,45.2426845728583,,0.0,61.54672370433984,3005.0,70,CHOP,50,50,73.53402089904102,0.04019746121297607,-0.015984955336154072,0.0,2.317010878227088,,50.0,51.59074335818569,48.40925664181431,54.88458840332221,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,93.82346351611453,0.0,93.28583975796883,49.23051692421333,70.32982875442659,44.664985558546434,30.812449173250627,45.617318246919,53.025325676095065,43.67387833092227,28.26207857774092,37.443279947535856,21.96385708423284,33.44692500100152,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.09655428969236043,0.03125,33.399598467110486,32.22963477346407,50.03461447654307,0.25830948850332863,WATCH,broker accumulation kuat,close di bawah 207.88,tidak ada burst dominan
2025-10-08,EEE,211.61,215.68,209.3,213.22,1875870,398463839,580000000.0,Healthcare,Healthcare Services,REG,0.002444757874941361,-0.002339509638779713,0.052055064883801405,215.118,212.8875,206.76877551020408,0.15618577887381857,3.1200187135980606,2.9922146140136925,2.9922146140136925,2.726748254451103,1344557.3,290711.9406272703,1.8276259958692533,222.59,198.7,0.6077856843613317,10.142241968270298,0.31725417438722103,60.77856843613317,4350630.0,6811263.0,-0.5655808469118262,EARLY_MARKUP,35.57649323686293,208.00417056266033,22963.181445482795,56.65115556345032,45.28011056671691,,0.0,61.37104499673341,3015.0,70,CHOP,50,50,73.60397195997494,0.03766063221086213,-0.009520682862770857,0.0,2.5075600278737786,,50.0,49.22273265995348,50.77726734004652,63.72696089167185,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,93.4238002452245,0.0,93.90150057713602,99.99999996525426,68.9303620648299,45.85132166626249,32.40855052207218,48.0629929715945,51.183465187728615,44.34830020542141,27.633627679657554,38.00445355726771,22.056025031665083,33.395966653539816,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.15579998003939421,0.03125,32.64345364879383,31.964740174236738,48.67632096983427,0.2526384023659537,WATCH,broker accumulation kuat,close di bawah 208.00,tidak ada burst dominan
2025-10-09,EEE,214.35,216.58,213.95,215.91,1287640,277013110,580000000.0,Healthcare,Healthcare Services,REG,0.012616077291060845,0.012663571127057738,0.06380567599526987,214.73600000000002,213.535,206.95159999999998,1.1122298452244328,4.328741599485109,1.2181001343152351,1.5562039738780111,2.565729881703036,1341365.75,290982.2996973263,-0.18463580106379052,222.59,198.7,0.7203850983373634,15.448470716538537,0.377943710500346,72.03850983373634,5616857.0,6646483.0,-0.18330998991072756,EARLY_MARKUP,45.918665448516805,208.17081432165483,23052.65844365889,55.80418370873445,46.14126888390237,,0.0,59.66291482483208,3115.0,70,CHOP,50,50,74.19870451877493,0.024732527441989838,-0.02186096058542908,0.0,3.717709278106085,,50.0,54.18256438534353,45.81743561465647,60.82112022598846,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,93.0185495962329,0.0,93.04289415602216,44.752657011937764,71.09110832004288,46.85613348261409,31.10533707635647,48.0634990471613,52.796534340923515,43.343682757469765,28.55666027994917,37.4433603199996,22.02616543188867,33.54349649501415,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.16964155965428918,0.03125,34.22122180464315,32.50651064235501,51.21653506183751,0.2644716635348236,WATCH,broker accumulation kuat,close di bawah 208.17,tidak ada burst dominan
